"gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"204054_at",0.71450919830639,8.88635515823346,6.73340474084344,1.49826930767117e-09,9.32307595164389e-09,11.4869753097983
"204055_s_at",0.706312189708425,10.8511230034276,6.73283642731006,1.50216921232307e-09,9.34473382417501e-09,11.484446092564
"204056_s_at",0.936367660183062,5.60305297603076,6.73251984342172,1.50434604635328e-09,9.35566367593918e-09,11.4830372001437
"204057_at",0.651918674730171,10.8610078454307,6.73209685552996,1.50725939245745e-09,9.37116658541553e-09,11.4811548112871
"204058_at",0.724889354595149,9.32119776001979,6.73153891962376,1.51111074736572e-09,9.39249115301266e-09,11.4786719319461
"204059_s_at",0.82299550979166,9.42735193685795,6.73070507607096,1.51688483195761e-09,9.42417810217657e-09,11.4749613541855
"204060_s_at",0.806061873709988,9.14753928561459,6.73068061240707,1.51705456412994e-09,9.42417810217657e-09,11.474852493863
"204061_at",0.714979814466874,7.88385934057029,6.7296006114306,1.52456653217316e-09,9.46560869946202e-09,11.4700467471712
"204062_s_at",0.538700656068162,10.347452268468,6.72959962291091,1.52457342469009e-09,9.46560869946202e-09,11.4700423486074
"204063_s_at",0.866024542661978,10.4360856267152,6.72939351694981,1.52601118603672e-09,9.47159719730546e-09,11.4691252543042
"204064_at",0.601884560712641,10.2628128968191,6.72928089370867,1.52679739463145e-09,9.47159719730546e-09,11.468624126873
"204065_at",0.922940267875502,9.80641864090049,6.72927863921776,1.52681313704264e-09,9.47159719730546e-09,11.4686140953364
"204066_s_at",1.31717056274674,7.80684078284335,6.72878559891692,1.53025974966408e-09,9.49033620978698e-09,11.4664202991419
"204067_at",0.691962182567448,9.08273116691481,6.72868203017109,1.53098472885249e-09,9.49108932168808e-09,11.4659594737303
"204068_at",0.701369142501842,9.54967213600113,6.72864656641701,1.53123305261718e-09,9.49108932168808e-09,11.4658016795526
"204069_at",1.07050792108204,9.60170938064469,6.72854223096374,1.53196386012281e-09,9.49297850253519e-09,11.4653374457799
"204070_at",0.588086786208361,9.99855559977955,6.72828374259489,1.53377590522396e-09,9.50156477511967e-09,11.4641873286132
"204071_s_at",0.965672234619308,7.56813320722706,6.72750026566167,1.53928118384e-09,9.53301907156942e-09,11.4607014156672
"204072_s_at",0.621484004247348,11.0930280240966,6.72736064946939,1.5402642813675e-09,9.53645706632731e-09,11.4600802369325
"204073_s_at",0.930412391329677,7.26113776079131,6.72688627050357,1.54360923591957e-09,9.55451238999881e-09,11.4579696663902
"204074_s_at",0.676933455803851,10.2345004646686,6.72672792435903,1.54472737168068e-09,9.55877812362141e-09,11.4572651754614
"204075_s_at",0.961893005107435,7.94302587451345,6.72659417117903,1.545672473176e-09,9.56197104935614e-09,11.4566701041544
"204076_at",0.716735437126078,10.8784458342916,6.72649995694544,1.54633853580147e-09,9.56343646773913e-09,11.4562509449012
"204077_x_at",1.05746514299813,7.50238675537517,6.72630718501853,1.54770225389983e-09,9.56921457370975e-09,11.4553933081931
"204078_at",0.84318256647015,5.97628393321907,6.72598984525266,1.54994979189345e-09,9.57952871429388e-09,11.4539814899232
"204079_at",0.828825355970102,11.5601474617676,6.72595027887094,1.55023024474908e-09,9.57952871429388e-09,11.4538054638713
"204080_at",0.693111356598542,10.0256735061938,6.72570480902872,1.55197129789828e-09,9.58762861964721e-09,11.4527134056098
"204081_at",0.757453464624034,10.0659260977737,6.72563692207153,1.55245314404881e-09,9.58794717539903e-09,11.452411389041
"204082_at",0.731959067391505,10.0175819520785,6.72524985676668,1.55520327762154e-09,9.60227061103928e-09,11.4506894254428
"204083_s_at",1.16237658605918,7.08364482044812,6.72516067543725,1.55583760259558e-09,9.60236505607047e-09,11.4502926829302
"204084_s_at",0.946270240177942,7.72938917694625,6.72512654528541,1.55608042981064e-09,9.60236505607047e-09,11.4501408479831
"204085_s_at",0.644857662656502,8.41263819246626,6.72505549441554,1.5565860588185e-09,9.60282589940549e-09,11.4498247644772
"204086_at",0.630464892399196,10.0635694220437,6.72483250093252,1.55817403487758e-09,9.60580158840874e-09,11.4488327418818
"204087_s_at",0.759594329107913,10.0785260235816,6.72481693681281,1.55828492961433e-09,9.60580158840874e-09,11.44876350277
"204088_at",0.743530219572959,9.49130351525518,6.72480616911943,1.55836165426996e-09,9.60580158840874e-09,11.4487156012457
"204089_x_at",0.600803887141244,10.2145006822581,6.72407976211795,1.56354628048549e-09,9.63509451550279e-09,11.4454841392778
"204090_at",0.82266044311265,10.2929585777578,6.72384523774789,1.56522381025097e-09,9.64276532038222e-09,11.444440868452
"204091_at",0.724026485670505,9.48835181402403,6.72345761589734,1.56800034019866e-09,9.65641644606415e-09,11.4427165761218
"204092_s_at",0.563556104717428,10.4223566576024,6.72341493200099,1.568306382368e-09,9.65641644606415e-09,11.4425267035432
"204093_at",1.06920870456491,6.51166152406538,6.72244834606417,1.57525263408069e-09,9.69650675282318e-09,11.4382271019577
"204094_s_at",0.623415422897303,7.82098231329252,6.72211498756934,1.57765533415149e-09,9.70861469508358e-09,11.4367442909337
"204095_s_at",0.989972003009448,8.97042504370198,6.72203063229101,1.57826390480587e-09,9.70967824152105e-09,11.4363690741857
"204096_s_at",0.732140050229698,9.08867982205495,6.72116947424917,1.58448994046995e-09,9.74529101393646e-09,11.4325386839903
"204097_s_at",0.676605631934754,11.0213948080907,6.72034607845237,1.59046570867376e-09,9.77934530529176e-09,11.428876405715
"204098_at",0.708182678635731,8.51770521736487,6.71988543487127,1.5938185458758e-09,9.79725756075873e-09,11.4268276300631
"204099_at",0.974667499814201,4.65168522980158,6.71952817060631,1.59642374646332e-09,9.8105654557204e-09,11.4252386791712
"204100_at",0.793215713186113,4.50073533463715,6.71893489164761,1.60075930628174e-09,9.83449672508299e-09,11.4226001009082
"204101_at",0.621486481891112,10.0919287704749,6.71873682285618,1.60220934701684e-09,9.84069208367593e-09,11.4217192165998
"204102_s_at",0.870172105984912,6.78080160838692,6.71833440695854,1.60515939916947e-09,9.85609448655093e-09,11.4199295517079
"204103_at",0.899961760212545,9.43291793049991,6.71820125001062,1.60613673739716e-09,9.85937876568068e-09,11.4193373701729
"204104_at",0.734424582058248,7.97900069615552,6.71784164674158,1.60877908027102e-09,9.87287916432913e-09,11.4177381452703
"204105_s_at",0.690533535074609,10.557209097971,6.71774669510851,1.60947749729136e-09,9.87444577977519e-09,11.4173158816848
"204106_at",0.944211488963088,5.72863480903496,6.71729154516878,1.61282952611579e-09,9.89228745676801e-09,11.4152917909887
"204107_at",0.899696488850794,6.87578884805986,6.7160878851949,1.6217274413663e-09,9.94412564005648e-09,11.4099392245881
"204108_at",0.65162302143787,6.97921353094008,6.71562369731278,1.6251718712256e-09,9.96250476107839e-09,11.4078751056993
"204109_s_at",1.11749032323215,8.68490391666028,6.71441902127165,1.63414481108303e-09,1.00147549024651e-08,11.4025184488373
"204110_at",0.808537939236131,7.56503234123769,6.71418872265681,1.63586575142166e-09,1.00225451028124e-08,11.4014944488497
"204111_at",0.687750246475826,10.672546042739,6.71412492057542,1.63634283931887e-09,1.00227123387967e-08,11.4012107612114
"204112_s_at",0.643438327796087,10.1356127832979,6.71404304194258,1.63695529875485e-09,1.00237084149916e-08,11.4008466998142
"204113_at",1.08558527073492,9.43278285163679,6.71358694185749,1.64037112495758e-09,1.00418653234697e-08,11.3988187434646
"204114_at",0.926335046289415,8.67642941188647,6.71322805564103,1.64306385872527e-09,1.00555869167743e-08,11.3972230600003
"204115_at",1.34040501295825,7.39228979955203,6.71316126199881,1.64356549636351e-09,1.00558951003482e-08,11.3969260844747
"204116_at",1.39245712456162,7.70073770790779,6.71287948816581,1.6456833613768e-09,1.00649938797029e-08,11.3956732821123
"204117_at",0.682467539380746,8.42263712569889,6.71284323984323,1.64595600671532e-09,1.00649938797029e-08,11.3955121186807
"204118_at",0.630440032207715,8.0244080892039,6.71251113406283,1.64845605662856e-09,1.00775161343907e-08,11.394035558371
"204119_s_at",0.699340748328703,6.62234880832591,6.71208353683356,1.65168049312414e-09,1.00944587022175e-08,11.3921344725427
"204120_s_at",1.12080606343325,8.48664177191355,6.71180207365858,1.65380636642416e-09,1.01022194390441e-08,11.3908831160919
"204121_at",0.691530478380778,9.97524170483887,6.7117953683667,1.65385704409788e-09,1.01022194390441e-08,11.3908533052571
"204122_at",0.824909005750456,6.94682436826084,6.71141840586719,1.65670854988714e-09,1.01168639674253e-08,11.389177395607
"204123_at",0.731341721885559,10.7249588922581,6.71084396145829,1.6610632597339e-09,1.01406774292193e-08,11.386623574082
"204124_at",0.816649882296571,6.33859314244246,6.71056669634151,1.66316918713324e-09,1.0150752943547e-08,11.3853909549902
"204125_at",1.60173199886987,6.95587204981608,6.71010910573214,1.66665053559591e-09,1.01692151929583e-08,11.3833567107434
"204126_s_at",1.36080643029045,8.23129649931543,6.70894768482116,1.6755190626433e-09,1.0218247227616e-08,11.3781937509341
"204127_at",0.645250637838671,10.255938394679,6.70893664108486,1.67560361574784e-09,1.0218247227616e-08,11.3781446586887
"204128_s_at",0.85315329976626,5.4546582398112,6.70858192434017,1.67832164852132e-09,1.02320222418606e-08,11.3765678654822
"204129_at",0.813998733516579,7.02657582718667,6.70828970923846,1.68056403958835e-09,1.02428907259702e-08,11.3752689258953
"204130_at",0.729122242736472,8.79672595531049,6.70775681285988,1.68466100529678e-09,1.02650536453454e-08,11.3729001692312
"204131_s_at",0.582956790201702,10.6905523543546,6.70661308919219,1.69348750496838e-09,1.03144268216663e-08,11.3678164533057
"204132_s_at",0.726678835174935,10.4516049768103,6.70658695740804,1.69368970697289e-09,1.03144268216663e-08,11.3677003038967
"204133_at",0.812173857160827,9.94964141011392,6.70651426018107,1.69425234793457e-09,1.03146400862097e-08,11.3673771832169
"204134_at",0.607230943929842,10.4717083048045,6.70646282900713,1.6946505118527e-09,1.03146400862097e-08,11.3671485854156
"204135_at",0.700886896664171,10.6069392153337,6.7059176588646,1.69887674862877e-09,1.03375397568801e-08,11.3647254848578
"204136_at",0.691607497578712,5.08341126365881,6.70584900744807,1.69940968364784e-09,1.03379595906974e-08,11.3644203565783
"204137_at",0.623646409522962,10.5988519091472,6.70551478089733,1.70200662163127e-09,1.03509316456904e-08,11.3629348667183
"204138_s_at",0.683763214779496,6.40189018325197,6.70542364854373,1.70271540105363e-09,1.03515205968468e-08,11.3625298276802
"204139_x_at",0.587819769586441,11.5610168268051,6.70538288168591,1.70303255881346e-09,1.03515205968468e-08,11.362348639378
"204140_at",0.669562539281132,10.0161391233335,6.70506687194068,1.70549303489416e-09,1.03636491127752e-08,11.360944146113
"204141_at",0.865271282428283,9.07191112913178,6.70475952488349,1.70788943962798e-09,1.03753817838687e-08,11.3595781743447
"204142_at",1.00842960227432,8.8875558588854,6.70436693109454,1.71095536957483e-09,1.03911742982382e-08,11.3578333618384
"204143_s_at",0.726390284625845,10.9987506383954,6.70391379774076,1.71450085527706e-09,1.04098699068498e-08,11.3558195331622
"204144_s_at",0.984992051471311,8.35446267143713,6.7029266767623,1.72224967061583e-09,1.04540695751383e-08,11.3514326931675
"204145_at",0.633575089184596,11.0638716828939,6.70286024273373,1.72277241595408e-09,1.04543948106494e-08,11.3511374628396
"204146_at",0.746131447083234,9.80805754547994,6.70253531041236,1.72533145550789e-09,1.04670734612258e-08,11.3496934894371
"204147_s_at",0.642824153701432,9.46822436062926,6.70242828909861,1.72617513727782e-09,1.04693414763096e-08,11.3492179001827
"204148_s_at",0.780737637793597,11.9099714729381,6.70200715873907,1.72949900575444e-09,1.04866466245514e-08,11.3473464736905
"204149_s_at",0.723291368338683,10.7167335483997,6.70168754150967,1.73202588855313e-09,1.04991112281364e-08,11.3459261784154
"204150_at",0.559298346323947,10.1531159326251,6.70127843444642,1.73526561065306e-09,1.05158889317874e-08,11.3441082457238
"204151_x_at",0.945440884867601,8.06110174532095,6.70114117288163,1.73635393005639e-09,1.05170880794051e-08,11.3434983100433
"204152_s_at",0.666478097866034,10.8024483179648,6.70113442593986,1.73640744263032e-09,1.05170880794051e-08,11.3434683294276
"204153_s_at",0.950396198307913,9.88140959850793,6.70080661372233,1.73900941504346e-09,1.05299855422319e-08,11.3420116794304
"204154_at",0.60614585819044,6.26342566354587,6.70023021553113,1.74359387756445e-09,1.05498829243229e-08,11.3394504811372
"204155_s_at",0.874199326228751,9.50337988854083,6.70022882261873,1.74360497076949e-09,1.05498829243229e-08,11.3394442918828
"204156_at",0.647408968146382,6.4983811806294,6.70021490892181,1.74371578379398e-09,1.05498829243229e-08,11.3393824679095
"204157_s_at",0.839557579136018,6.89274747207139,6.69981248087495,1.74692386622531e-09,1.05664235915034e-08,11.337594341379
"204158_s_at",0.726160791342643,10.7874547457556,6.69959737302695,1.7486410629606e-09,1.05739399744779e-08,11.3366385573211
"204159_at",0.844953849902841,9.03290500605792,6.69919787440846,1.75183467971675e-09,1.05903776907564e-08,11.3348635000939
"204160_s_at",0.654299522958675,7.51449397517646,6.69887328233505,1.75443374152861e-09,1.06032131983949e-08,11.3334212937968
"204161_s_at",0.784908178905265,11.0283865801502,6.69814572150086,1.76027332091211e-09,1.06356210438949e-08,11.3301887252454
"204162_at",0.711297661812472,11.2790925312929,6.69805621758755,1.76099302931211e-09,1.06370853001252e-08,11.3297910652754
"204163_at",1.21354189525047,6.59168929458165,6.69793561372419,1.76196327590316e-09,1.06400617010705e-08,11.329255233006
"204164_at",0.76612450405295,9.63680826410831,6.69776145087805,1.76336533372803e-09,1.06456433843028e-08,11.3284814484421
"204165_at",0.955324761905695,10.3722440045313,6.69757401629107,1.76487546702157e-09,1.06518743314306e-08,11.3276487064143
"204166_at",0.586386787132414,11.0175328588681,6.69714561589392,1.76833183751695e-09,1.06698452031926e-08,11.3257454200119
"204167_at",1.27643976041174,6.61866347957301,6.69620486092199,1.77594546876899e-09,1.07128838334e-08,11.3215659961907
"204168_at",0.789866286846883,8.6004252231772,6.69613575048583,1.77650606526487e-09,1.07133652644918e-08,11.3212589717778
"204169_at",0.740802261311306,5.98193925130485,6.69600180861913,1.77759304764411e-09,1.07143810557082e-08,11.3206639354402
"204170_s_at",0.693068985347847,9.49571663512845,6.6959964966734,1.77763616940956e-09,1.07143810557082e-08,11.3206403372169
"204171_at",0.632176202227116,10.6776357770528,6.6957522462552,1.77962008559628e-09,1.07234381739702e-08,11.3195552656881
"204172_at",0.663365281413495,10.0648292246563,6.69555712900477,1.78120649449139e-09,1.07300957871726e-08,11.3186884752756
"204173_at",0.753262258908392,4.21495978771587,6.69495646618428,1.78609900543268e-09,1.07566605778531e-08,11.3160201374521
"204174_at",0.670672950949733,5.30053539751037,6.69477730635361,1.78756087073915e-09,1.07625557640314e-08,11.3152242667813
"204175_at",0.914650287666683,9.67817021223263,6.69470584504952,1.78814429401177e-09,1.07631602656576e-08,11.3149068205632
"204176_at",0.825047669196458,6.40819522267773,6.69391199744838,1.79463810858159e-09,1.07993305356531e-08,11.3113804556615
"204177_s_at",0.659374882569351,5.79332970802334,6.69317135625911,1.80071774141175e-09,1.08329895874401e-08,11.3080905623062
"204178_s_at",1.04090344385057,8.14042307268526,6.69256695486916,1.80569414483189e-09,1.08570853415885e-08,11.3054059273039
"204179_at",0.825066885410349,11.7465238479709,6.69256654312056,1.80569753964579e-09,1.08570853415885e-08,11.3054040984224
"204180_s_at",0.631010065779778,9.23329753682302,6.69246059633558,1.80657126726043e-09,1.0859408564436e-08,11.3049335112505
"204181_s_at",0.47821306505363,8.20578092548873,6.69187458350592,1.81141159683383e-09,1.08855675869062e-08,11.3023306433064
"204182_s_at",0.700657445815696,8.82219586203189,6.69177602323144,1.81222694243993e-09,1.08875311292502e-08,11.3018928796527
"204183_s_at",1.07561273297554,5.610074129765,6.69150030622928,1.81450975829271e-09,1.08983075320853e-08,11.3006682707882
"204184_s_at",0.797850748154131,11.0207279428047,6.69012406241014,1.82594710490822e-09,1.09640472483616e-08,11.2945558701258
"204185_x_at",0.850025397956854,9.37530113902589,6.69002261489725,1.82679300946601e-09,1.09661715059082e-08,11.2941053208971
"204186_s_at",1.12898648402277,8.36152929529913,6.6898459102971,1.8282673604994e-09,1.09720661443599e-08,11.2933205447991
"204187_at",0.59094878944208,10.8740252254087,6.68941516144712,1.83186629202628e-09,1.09907045194458e-08,11.2914075419
"204188_s_at",0.812254188153753,9.77318089301675,6.68907080365594,1.83474846659436e-09,1.10050336692119e-08,11.2898782399781
"204189_at",0.650303261144108,10.5124472023202,6.68892749334359,1.83594925509302e-09,1.10080807699191e-08,11.2892418026914
"204190_at",1.01554007939546,9.52868762682422,6.68889227086224,1.83624450126954e-09,1.10080807699191e-08,11.2890853812671
"204191_at",1.05164931359688,8.09033652553778,6.68838116545952,1.84053404621565e-09,1.10262805541243e-08,11.2868156157616
"204192_at",0.557919493111252,8.57745728246827,6.6883451407115,1.84083676453906e-09,1.10262805541243e-08,11.2866556357611
"204193_at",0.720855403966514,9.81570377696774,6.68832611215909,1.84099668261352e-09,1.10262805541243e-08,11.2865711331922
"204194_at",0.660296613466887,10.9650360275594,6.68829481919328,1.84125970210011e-09,1.10262805541243e-08,11.2864321666168
"204195_s_at",0.705673803723151,11.0895729717156,6.68813493188732,1.84260414656605e-09,1.10313670601642e-08,11.2857221384211
"204196_x_at",0.840309939526447,8.24424670448352,6.68729905511508,1.84964862546181e-09,1.10705668335121e-08,11.2820102633698
"204197_s_at",0.921491635921015,9.95545663797281,6.68704153482259,1.85182428602684e-09,1.1078462146485e-08,11.28086672433
"204198_s_at",1.05089411387632,9.23999549897494,6.68702523256203,1.85196210095843e-09,1.1078462146485e-08,11.2807943333468
"204199_at",1.07181255417266,8.30983861310353,6.6869486269615,1.85260984013543e-09,1.10793626054046e-08,11.2804541632101
"204200_s_at",0.764756305612624,10.7600481881825,6.6859319834578,1.86122735068073e-09,1.11270797056666e-08,11.2759398384792
"204201_s_at",0.936566629331093,8.16366435063614,6.68588960259948,1.86158744974757e-09,1.11270797056666e-08,11.275751654496
"204202_at",0.793656603930888,9.24345853383995,6.68546317814655,1.86521450828275e-09,1.11457696133185e-08,11.2738582210186
"204203_at",0.871996675007962,10.2919808591509,6.68523810262005,1.86713176449023e-09,1.11542351496343e-08,11.2728588440561
"204204_at",0.927500450827984,8.8005328991424,6.68467217335313,1.87196113477618e-09,1.11800884390827e-08,11.2703460618721
"204205_at",1.1351930250193,9.0367015806025,6.68432098510961,1.87496422503189e-09,1.11950235333295e-08,11.2687867860179
"204206_at",0.949254986234701,5.58826629213018,6.68425036188118,1.87556871616337e-09,1.119563292319e-08,11.2684732220965
"204207_s_at",0.823448411943293,10.9378973916327,6.68367057424698,1.88053864058941e-09,1.12222931248671e-08,11.2658990321897
"204208_at",0.793644417426195,10.831047876342,6.68349605805354,1.88203714062539e-09,1.12265907231505e-08,11.2651242147637
"204209_at",0.653104148140962,10.5742425830373,6.68346936658835,1.88226643367995e-09,1.12265907231505e-08,11.2650057105121
"204210_s_at",0.601389814813152,9.65106939319564,6.68341023591677,1.88277449429043e-09,1.12266160171993e-08,11.264743183848
"204211_x_at",0.742722646585331,9.44225982943113,6.68294255189002,1.88679770105962e-09,1.1247595819345e-08,11.262666800362
"204212_at",0.784984643295536,6.71918505675701,6.68267232575881,1.88912617450763e-09,1.12584644414425e-08,11.2614670951217
"204213_at",0.893301457937877,9.8607214676415,6.68221426241596,1.89307969744855e-09,1.12790093310818e-08,11.2594334974591
"204214_s_at",0.730340606762007,6.14145391581724,6.6817657385254,1.89695882437969e-09,1.12991001025535e-08,11.2574422947758
"204215_at",0.70195900881569,5.07833179242022,6.68166020040478,1.89787273015285e-09,1.13015227274174e-08,11.2569737691261
"204216_s_at",0.975206528716273,8.57132666892991,6.68152974217056,1.89900303386374e-09,1.13052323279684e-08,11.2563946165272
"204217_s_at",0.659829879280153,10.9769181955754,6.68144001439323,1.89978083153457e-09,1.13054510608741e-08,11.2559962837089
"204218_at",0.682777067421312,9.44795382458328,6.68133845066283,1.90066160879095e-09,1.13054510608741e-08,11.2555454090829
"204219_s_at",0.754607720818619,9.13650958174642,6.68131114417219,1.9008984841011e-09,1.13054510608741e-08,11.255424187019
"204220_at",0.729516348503495,10.8614070254738,6.68129146575746,1.90106920634992e-09,1.13054510608741e-08,11.2553368284732
"204221_x_at",0.815518817787527,8.5703582917877,6.68104509953067,1.90320786897689e-09,1.131354870601e-08,11.2542431399933
"204222_s_at",0.655509909053658,7.41530107754477,6.68101764911063,1.90344630879287e-09,1.131354870601e-08,11.2541212807277
"204223_at",1.15523066064742,7.49317131831158,6.68038505864127,1.90894931835357e-09,1.13432313762327e-08,11.2513130990203
"204224_s_at",0.752357627423534,9.87589106300976,6.68020911074057,1.91048271664627e-09,1.1349316548928e-08,11.2505320503917
"204225_at",0.75179478714318,11.8014284319047,6.67921734540958,1.9191488621204e-09,1.13977596201037e-08,11.2461296400861
"204226_at",0.858725163742827,8.40183913504478,6.67894307030677,1.92155236900666e-09,1.14089931890688e-08,11.2449121805318
"204227_s_at",0.708657763298854,10.6315044574189,6.67841892380515,1.92615382375121e-09,1.14332673560597e-08,11.2425856306424
"204228_at",1.44866195909207,8.87164698752812,6.6783373741061,1.92687072448219e-09,1.14344767919139e-08,11.2422236581162
"204229_at",0.95782921953019,10.2408661403445,6.67814568189744,1.92855692503931e-09,1.14393850750579e-08,11.2413728045858
"204230_s_at",0.607345748959269,11.3696293231876,6.67812663191766,1.92872457599931e-09,1.14393850750579e-08,11.2412882489373
"204231_s_at",0.95394050351282,6.48488119651677,6.67801635011344,1.92969540398491e-09,1.14420975750388e-08,11.2407987513064
"204232_at",0.652153500977778,10.440412011308,6.67732612377244,1.9357825754723e-09,1.14723411684675e-08,11.2377351675637
"204233_s_at",0.856583211281884,7.71668012761275,6.67732124804059,1.93582564257227e-09,1.14723411684675e-08,11.2377135268961
"204234_s_at",0.591281756325452,10.4632117068735,6.67710722962949,1.93771699180722e-09,1.14804966042117e-08,11.2367636230408
"204235_s_at",0.817396743379462,5.43361527517446,6.67695912932861,1.939026872684e-09,1.14852035630031e-08,11.2361062973493
"204236_at",0.869669686528971,9.27609611034689,6.67674389630014,1.94093207566295e-09,1.14934332824867e-08,11.2351510194711
"204237_at",0.884380396469125,8.0865443108039,6.6763192037634,1.94469681433195e-09,1.15126671396809e-08,11.2332661181007
"204238_s_at",0.770445334485222,9.42644440968475,6.67548100963059,1.95214831907964e-09,1.15537107553922e-08,11.2295460988417
"204239_s_at",0.804104126491611,8.00931920757697,6.67470552939327,1.95906747503465e-09,1.15915827260216e-08,11.226104548394
"204240_s_at",0.748490691781592,11.095290080389,6.67420798926551,1.9635195163819e-09,1.16148408238752e-08,11.2238965539764
"204241_at",0.829984202062255,9.61351641840295,6.67376455495856,1.96749585542432e-09,1.16352733934236e-08,11.2219287169393
"204242_s_at",0.661475510608866,7.48424619663464,6.67307881782807,1.97366066304518e-09,1.16683980711006e-08,11.2188856922102
"204243_at",0.983602629874212,7.79854341689281,6.67302509423536,1.97414444769776e-09,1.16683980711006e-08,11.2186472929037
"204244_s_at",0.854781096461832,9.80709410748958,6.67198657288358,1.98351951154354e-09,1.17186765593648e-08,11.2140389611978
"204245_s_at",0.667135171985478,8.70745119998394,6.67196632509723,1.98370273221397e-09,1.17186765593648e-08,11.2139491160623
"204246_s_at",0.706627262622062,10.2102980534049,6.67146554466767,1.98823959250327e-09,1.17423649190963e-08,11.2117270405544
"204247_s_at",0.897249384232485,5.64960830384387,6.67117357275436,1.99088947505689e-09,1.17548993568343e-08,11.2104315206565
"204248_at",1.0133608701476,9.50908541598955,6.67037232800913,1.99817940204604e-09,1.17942624320763e-08,11.2068763819724
"204249_s_at",0.76116742824342,10.4337850649184,6.67032455786056,1.99861486081408e-09,1.17942624320763e-08,11.2066644293043
"204250_s_at",0.731836706800504,10.7062627310943,6.67006325674072,2.00099846900365e-09,1.18052022464412e-08,11.2055050640807
"204251_s_at",0.750572398793243,8.37013127894036,6.66999414374277,2.00162939346093e-09,1.18057987756723e-08,11.205198419563
"204252_at",0.527812278792673,6.65203265540684,6.66963708751761,2.00489205669781e-09,1.18219131250059e-08,11.2036142285916
"204253_s_at",0.927642070924236,8.31595471237504,6.66956606339139,2.00554167960284e-09,1.18226151446005e-08,11.2032991112854
"204254_s_at",0.746692014237679,10.4417376579599,6.66947171501839,2.00640496030396e-09,1.18245759667953e-08,11.2028805114956
"204255_s_at",0.522923311376262,4.7443979756839,6.66935725430964,2.00745276136415e-09,1.18276229194811e-08,11.2023726809819
"204256_at",0.555128895583208,10.6854350449551,6.66927800071354,2.00817858541874e-09,1.1828771720562e-08,11.2020210563657
"204257_at",1.0651492586794,8.43048885422337,6.66908651193812,2.00993335959098e-09,1.18359791363018e-08,11.2011714833199
"204258_at",0.62887143378758,6.59603330695347,6.66884358072474,2.01216172945933e-09,1.1843941006716e-08,11.2000936885182
"204259_at",0.886840312677936,10.3739179929434,6.66882323633875,2.01234845628627e-09,1.1843941006716e-08,11.200003428682
"204260_at",1.46630139157721,7.99042938053707,6.66830453387341,2.01711506142047e-09,1.18688605528472e-08,11.1977021855275
"204261_s_at",0.767259744275088,10.6392792292361,6.66764387731104,2.02320234080895e-09,1.1901535839558e-08,11.194771242658
"204262_s_at",0.775307565492877,9.30705660782805,6.66725918999945,2.02675521919419e-09,1.1919289139431e-08,11.1930646562102
"204263_s_at",0.685301812405394,11.2277854786643,6.66711338735024,2.02810343078572e-09,1.19240709098148e-08,11.1924178410711
"204264_at",0.698730860430941,9.76960582075657,6.66642764553903,2.03445628440856e-09,1.19582667859341e-08,11.189375789989
"204265_s_at",1.11459318547731,9.28018017032591,6.66595506352002,2.0388458459925e-09,1.19809076967961e-08,11.1872794067417
"204266_s_at",0.559811660031198,6.50939136165126,6.66393696866576,2.05769661693713e-09,1.20884929383628e-08,11.1783276470447
"204267_x_at",0.826409824698064,9.71579591197088,6.66371266259323,2.05980245860416e-09,1.2097674798386e-08,11.1773327368791
"204268_at",1.36041158088839,6.95089388761515,6.66310202299572,2.06554611395513e-09,1.21282118727963e-08,11.1746242991303
"204269_at",0.991990013015497,7.88859500208269,6.66298528078584,2.06664599146719e-09,1.2130828222688e-08,11.1741065087074
"204270_at",0.652260862675197,10.2806747351415,6.6629391786174,2.06708049910454e-09,1.2130828222688e-08,11.1739020311201
"204271_s_at",0.793123273992039,10.2860669781533,6.66236114859457,2.07253604825557e-09,1.2159642117767e-08,11.1713383260188
"204272_at",0.94200563252039,10.18470605292,6.66229255645302,2.07318437845523e-09,1.21602441445428e-08,11.1710341078805
"204273_at",0.733773640066573,11.1863063086598,6.66189633127388,2.07693341526657e-09,1.21790282348382e-08,11.1692768001064
"204274_at",0.755838605172836,11.4318790973351,6.66158544390899,2.07987969446886e-09,1.21930963514469e-08,11.1678980001803
"204275_at",0.793858048617832,9.47351326897508,6.66102816705842,2.08517136741438e-09,1.22179870637059e-08,11.1654265043986
"204276_at",0.772080464807973,9.86326706506886,6.66096731627239,2.08574998819738e-09,1.22179870637059e-08,11.1651566382356
"204277_s_at",0.782308402339578,10.7392267787763,6.6609256759104,2.08614603161894e-09,1.22179870637059e-08,11.1649719685376
"204278_s_at",0.905106615202511,6.73797063918507,6.66090751825957,2.08631875319305e-09,1.22179870637059e-08,11.1648914417895
"204279_at",0.621795912719721,11.4575654443507,6.66033121216082,2.09180812958455e-09,1.22453016699351e-08,11.1623356390006
"204280_at",0.693626034511846,10.4291863104599,6.66029589454297,2.09214499826576e-09,1.22453016699351e-08,11.1621790147646
"204281_at",0.836669482347315,7.19498509776027,6.66024489428286,2.09263154687936e-09,1.22453016699351e-08,11.1619528426662
"204282_s_at",0.833250537708534,8.10517124300594,6.66016951734629,2.09335085707398e-09,1.22462948669413e-08,11.1616185677695
